gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgRevenuePerMonth,IsNewCustomer,ChargesPerServiceYear,Cluster,Segment,Recommendation,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RevenueAtRisk,EstimatedCLV,PriorityScore
Female,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,0,50.333333333333336,0,588.5999999999999,1,High Risk Customers,Offer retention discount,0.13908586,13.908586,Low,6.8221613869071005,2158.2,14723.588705222903
Male,0,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,0,32.728750000000005,0,426.59999999999997,1,High Risk Customers,Offer retention discount,0.032810993,3.2810993,Low,1.1664308186620473,1386.4499999999998,1617.1980085339953
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,0,65.12739726027398,0,781.1999999999999,0,Premium Customers,Provide VIP benefits,0.0030307425,0.30307424,Low,0.19730133796110746,4687.2,924.7908312913029
Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,0,88.25357142857142,0,1162.1999999999998,2,New Customers,Onboarding campaign,0.6318388,63.18388,High,61.193587636947626,1259.05,77045.7865142989
Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,0,68.50961538461539,0,837.0,0,Premium Customers,Provide VIP benefits,0.0286915,2.8691502,Low,2.0012321546673775,3557.25,7118.8830821905285
Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,0,100.19097222222223,0,1190.4,0,Premium Customers,Provide VIP benefits,0.03931548,3.931548,Low,3.9000956892967227,7043.2,27469.153958854677
Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,1,90.56304347826087,0,1160.4,2,New Customers,Onboarding campaign,0.94472426,94.47243,Critical,91.35483611226083,2127.4,194348.2783452237
Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,1,34.25,1,660.5999999999999,2,New Customers,Onboarding campaign,0.74882257,74.882256,High,41.222682470083235,110.1,4538.617339956164
Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,0,103.76140350877192,0,1281.6,0,Premium Customers,Provide VIP benefits,0.3318374,33.18374,Low,35.44023281335831,5980.8,211960.94441013338
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,0,25.625,1,615.0,1,High Risk Customers,Offer retention discount,0.35860944,35.860943,Low,18.378733694553375,51.25,941.9101018458605
Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,0,53.45208333333333,0,693.0,2,New Customers,Onboarding campaign,0.023849063,2.3849063,Low,1.3772833663970232,1328.25,1829.376631416846
Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,0,70.72910447761194,0,850.1999999999999,0,Premium Customers,Provide VIP benefits,0.021660192,2.1660192,Low,1.534624598827213,4676.099999999999,7176.058086575929
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,9.775,1,234.60000000000002,1,High Risk Customers,Offer retention discount,0.4054144,40.54144,Medium,7.925851568579674,19.55,154.95039816573262
Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,1,88.78999999999999,0,1058.4,2,New Customers,Onboarding campaign,0.7689821,76.89821,High,67.82422231435775,1675.8,113659.83175440073
Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,0,66.30416666666666,1,954.0,2,New Customers,Onboarding campaign,0.1640286,16.40286,Low,13.040273688733578,874.5,11403.719340797514
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,1,16.11111111111111,1,237.0,1,High Risk Customers,Offer retention discount,0.25712395,25.712395,Low,5.078197956085205,158.0,802.3552770614624
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,0,94.21509433962264,0,1177.8000000000002,0,Premium Customers,Provide VIP benefits,0.08346696,8.346696,Low,8.192282318323851,5103.8,41811.77049626128
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,0,15.3625,1,243.0,1,High Risk Customers,Offer retention discount,0.106591836,10.6591835,Low,2.158484671264887,60.75,131.12794377934188
Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,0,77.2798076923077,0,949.8000000000001,0,Premium Customers,Provide VIP benefits,0.07882817,7.8828173,Low,6.2392497263848785,4036.65,25185.66740801152
Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,1,71.665625,0,907.8000000000001,2,New Customers,Onboarding campaign,0.6772733,67.727325,High,51.23572313785554,1134.75,58139.73683068157
Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,0,93.55999999999999,0,1131.0,0,Premium Customers,Provide VIP benefits,0.1769503,17.69503,Low,16.677566312253475,6032.0,100599.07999551296
Female,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,0,38.91710526315789,0,482.40000000000003,1,High Risk Customers,Offer retention discount,0.16340248,16.340248,Low,6.568779811263085,1487.4,9770.403091272714
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,0,17.40357142857143,0,239.39999999999998,1,High Risk Customers,Offer retention discount,0.005459699,0.5459699,Low,0.10892099202610551,259.34999999999997,28.24865928197046
Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,0,52.678999999999995,0,664.2,1,High Risk Customers,Offer retention discount,0.085941084,8.594109,Low,4.7568389844149355,2712.15,12901.260851580968
Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,0,102.94239130434784,0,1225.8000000000002,0,Premium Customers,Provide VIP benefits,0.11663381,11.663381,Low,11.91414370201528,4596.75,54766.34006223874
Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,0,65.67105263157895,0,853.1999999999999,2,New Customers,Onboarding campaign,0.39257687,39.257687,Low,27.912215691804885,1279.8,35722.05364237189
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,37.35,1,896.4000000000001,2,New Customers,Onboarding campaign,0.96248066,96.24807,Critical,71.89730561971665,74.7,5370.728729792833
Male,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,0,54.992753623188406,0,649.2,0,Premium Customers,Provide VIP benefits,0.010218362,1.0218363,Low,0.5528134017251433,3678.8,2033.6899422664571
Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,0,18.34,0,235.79999999999998,1,High Risk Customers,Offer retention discount,0.023092475,2.3092475,Low,0.45376712959259746,1061.1,481.49230121070514
Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,0,88.77291666666667,0,1061.4,2,New Customers,Onboarding campaign,0.26386413,26.386414,Low,23.338782279193403,2034.3500000000001,47479.251729677104
Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,1,72.975,0,919.8000000000001,2,New Customers,Onboarding campaign,0.32337406,32.337406,Low,24.78662191182375,1303.0500000000002,32298.207682201944
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,0,79.54374999999999,0,964.8000000000001,0,Premium Customers,Provide VIP benefits,0.004665528,0.4665528,Low,0.3751084478572011,5708.400000000001,2141.269063748047
Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,0,20.189705882352943,0,231.0,1,High Risk Customers,Offer retention discount,0.004815229,0.48152292,Low,0.09269316238351166,1289.75,119.55100618413417
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,1203.9,0,80.26,0,1017.5999999999999,2,New Customers,Onboarding campaign,0.57456493,57.456493,Medium,48.723106384277344,1187.2,57844.07189941406
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,1,12.9,1,309.6,1,High Risk Customers,Offer retention discount,0.9164562,91.64562,Critical,23.644570541381835,25.8,610.0299199676514
Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,0,18.9859375,0,234.0,1,High Risk Customers,Offer retention discount,0.010527572,1.0527571,Low,0.20528764743357897,1228.5,252.19587487215176
Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,0,68.50119047619049,0,823.1999999999999,2,New Customers,Onboarding campaign,0.05531491,5.531491,Low,3.7946028031408785,2812.6,10672.699844114035
Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,0,87.76111111111112,0,1111.1999999999998,2,New Customers,Onboarding campaign,0.31215298,31.215298,Low,28.905366110801694,1574.1999999999998,45502.82733162402
Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,0,96.75350877192982,0,1206.6,0,Premium Customers,Provide VIP benefits,0.5565864,55.658638,Medium,55.96476098895073,5630.8,315126.37617658376
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,0,16.016666666666666,1,246.60000000000002,1,High Risk Customers,Offer retention discount,0.12025554,12.025554,Low,2.471251292154193,102.75,253.92107026884332
Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,1,24.133333333333336,1,511.20000000000005,1,High Risk Customers,Offer retention discount,0.67887396,67.8874,High,28.920030534267426,85.2,2463.986601519585
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,0,13.8125,1,235.20000000000002,1,High Risk Customers,Offer retention discount,0.3123984,31.23984,Low,6.1230087161064155,58.800000000000004,360.03291250705723
Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,0,64.29736842105264,0,809.4000000000001,2,New Customers,Onboarding campaign,0.025420697,2.5420697,Low,1.7146260400302709,2495.65,4279.106476801546
Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,1,65.68333333333334,0,826.1999999999999,2,New Customers,Onboarding campaign,0.16806771,16.80677,Low,11.571461737900972,1996.6499999999999,23104.159078979974
Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,0,37.266666666666666,1,522.5999999999999,1,High Risk Customers,Offer retention discount,0.27771154,27.771154,Low,12.094337587058543,348.4,4213.6672153311965
Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,0,109.42109375,0,1318.1999999999998,0,Premium Customers,Provide VIP benefits,0.11078333,11.078333,Low,12.16954892091453,6920.549999999999,84219.97178463504
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,0,19.86875,1,247.79999999999998,1,High Risk Customers,Offer retention discount,0.086026885,8.602689,Low,1.7764551673084497,144.54999999999998,256.7865944344364
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,0,73.2875,1,1144.8000000000002,2,New Customers,Onboarding campaign,0.47652918,47.65292,Medium,45.460883867740634,286.20000000000005,13010.904962947372
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,0,20.46232876712329,0,252.0,1,High Risk Customers,Offer retention discount,0.0012342052,0.12342052,Low,0.025918309343978763,1512.0,39.18848372809589
Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,0,54.67,0,674.4000000000001,2,New Customers,Onboarding campaign,0.47920445,47.920444,Medium,26.93128986954689,1067.8,28757.23132270217
Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,0,17.63083333333333,0,220.79999999999998,1,High Risk Customers,Offer retention discount,0.019701144,1.9701144,Low,0.36250104457139964,1085.6,393.53113398671144
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,1,63.35,1,1080.0,2,New Customers,Onboarding campaign,0.8089929,80.89929,Critical,72.80936300754547,180.0,13105.685341358185
Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,0,24.515277777777776,0,309.0,1,High Risk Customers,Offer retention discount,0.045997407,4.5997405,Low,1.1844332376495004,901.25,1067.4704554316122
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,0,20.026666666666664,0,235.20000000000002,1,High Risk Customers,Offer retention discount,0.038098298,3.8098297,Low,0.7467266410589218,274.40000000000003,204.9017903065682
Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,1,68.39666666666668,0,904.1999999999999,2,New Customers,Onboarding campaign,0.365145,36.5145,Low,27.513675586879252,1054.8999999999999,29024.17637659892
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,0,20.527857142857144,0,237.60000000000002,1,High Risk Customers,Offer retention discount,0.0013751856,0.13751855,Low,0.02722867405973375,1366.2,37.19981450040825
Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,0,59.375,1,770.4000000000001,2,New Customers,Onboarding campaign,0.08252585,8.252584,Low,5.298159527778625,449.40000000000003,2380.992891783714
Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,0,76.97357142857142,0,909.0,0,Premium Customers,Provide VIP benefits,0.009400197,0.9400197,Low,0.7120649458374828,5226.75,3721.7854556560633
Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,0,78.49520547945205,0,947.4000000000001,0,Premium Customers,Provide VIP benefits,0.008288823,0.82888234,Low,0.654402581229806,5684.400000000001,3719.8860327427096
Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,1,91.0611111111111,1,1210.1999999999998,2,New Customers,Onboarding campaign,0.863466,86.3466,Critical,87.08054856061935,806.8,70256.58657870769
Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,0,43.42,1,603.5999999999999,2,New Customers,Onboarding campaign,0.15170519,15.170519,Low,7.63077108412981,201.2,1535.3111421269177
Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,0,76.50546875,0,963.5999999999999,0,Premium Customers,Provide VIP benefits,0.045594618,4.5594616,Low,3.661247803270817,5058.9,18521.886511966735
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,0,19.645205479452052,0,238.20000000000002,1,High Risk Customers,Offer retention discount,0.0034845117,0.34845117,Low,0.06916755819693209,1429.2,98.85427417505534
Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,0,19.938297872340424,0,253.20000000000002,1,High Risk Customers,Offer retention discount,0.008946267,0.8946267,Low,0.1887662327848375,970.6,183.21650554096328
Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,1,55.025,1,839.4000000000001,2,New Customers,Onboarding campaign,0.60008794,60.008793,High,41.97615145146847,349.75,14681.158970151097
Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,0,47.57741935483871,0,600.0,1,High Risk Customers,Offer retention discount,0.050766315,5.0766315,Low,2.5383157655596733,1500.0,3807.47364833951
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,0,102.1328125,0,1257.0,0,Premium Customers,Provide VIP benefits,0.08813875,8.813875,Low,9.232534239068627,6599.25,60927.80157717364
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,0,18.49344262295082,0,238.20000000000002,1,High Risk Customers,Offer retention discount,0.02089486,2.0894861,Low,0.4147629878483713,1191.0,493.9827185274102
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,1,107.40234375,0,1290.0,0,Premium Customers,Provide VIP benefits,0.31326404,31.326405,Low,33.675884529948235,6772.5,228069.92797907442
